"B"	"cDC1"	"cDC2"	"eos"	"mon"	"neu"	"pDC"	"mye"	"mouse"	"treatment"	"exp"
0	2.1039245845609	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	9.32311164489405	0	7.02944091534244	0	4.62757579868395	0	6.12622357466495	"1226"	"PBS"	"DL198_noE"
0	0	0	0	0	0	11.0606430437492	0	"1226"	"PBS"	"DL198_noE"
0	0	9.61222725456983	2.04897401205685	0	0	0	1.147843560905	"1226"	"PBS"	"DL198_noE"
0	0	0	4.047436024362	0	0	0	3.05882274902557	"1226"	"PBS"	"DL198_noE"
0	11.1135073421636	8.71303097861555	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	4.22966437166266	0	0	0	3.24047177530982	"1226"	"PBS"	"DL198_noE"
8.31816159854383	13.3977139355799	13.3952513432512	11.7741078299962	11.0792238448164	13.0719274305546	10.828972205378	12.3991366971978	"1226"	"PBS"	"DL198_noE"
0	0	0	2.72964073646386	0	0	0	1.76462629440444	"1226"	"PBS"	"DL198_noE"
4.67637485762669	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
2.18353181980274	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	3.97848827835048	0	0	0	2.99015505073992	"1226"	"PBS"	"DL198_noE"
5.27313049081754	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
4.33998586094479	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
1.90545657731393	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	3.90443623268581	0	0	0	2.91644970568609	"1226"	"PBS"	"DL198_noE"
0	0	0	5.61576004604763	0	0	0	4.6253286501367	"1226"	"PBS"	"DL198_noE"
5.29535248465525	0	0	0	0	8.11948838123477	0	7.13641209330066	"1226"	"PBS"	"DL198_noE"
6.67334738557241	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
5.57197403457342	0	10.691105875122	9.75446260567531	12.6734757124326	8.44722548250369	0	11.4004084112334	"1226"	"PBS"	"DL198_noE"
4.65575922133815	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	2.60523415291276	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	11.4855607398166	8.78760659024726	0	0	6.98763597347861	0	6.00456437722606	"1226"	"PBS"	"DL198_noE"
3.08912911313935	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	7.86557568385593	0	0	0	6.87506240515121	"1226"	"PBS"	"DL198_noE"
5.66728170437541	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	7.71927848002168	8.6602692638231	0	7.75000843178349	0	8.01009366965378	"1226"	"PBS"	"DL198_noE"
6.95825483697385	0	0	9.38595019503555	0	0	0	8.39543603999765	"1226"	"PBS"	"DL198_noE"
5.62866782790934	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
6.20942188833284	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	3.64235195671123	0	0	0	2.65609488594189	"1226"	"PBS"	"DL198_noE"
0	0	0	3.13274274543825	0	0	0	2.15388105013828	"1226"	"PBS"	"DL198_noE"
2.18353181980274	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
5.53807349749555	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	2.95125490771701	0	0	0	1.97735464387518	"1226"	"PBS"	"DL198_noE"
0	9.87990616291096	8.63785571160679	2.04897401205685	5.95130623667008	0	0	4.61134513253413	"1226"	"PBS"	"DL198_noE"
0	11.3188813589259	7.51571319054349	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
3.18407988765376	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
5.77491005373957	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	9.4177689128719	0	0	3.18901167395702	8.42725475512176	"1226"	"PBS"	"DL198_noE"
5.40946065976893	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
3.72948322584831	0	7.84798551445104	10.9590109720018	9.20212325281704	7.09054577798221	10.6929690311118	10.0989028527423	"1226"	"PBS"	"DL198_noE"
0	0	9.67803847589984	0	0	4.79744729083243	0	3.81478836534736	"1226"	"PBS"	"DL198_noE"
0	0	0	6.97029334128917	0	0	0	5.97978465756814	"1226"	"PBS"	"DL198_noE"
0	0	0	4.89448480673672	0	0	0	3.9043208314665	"1226"	"PBS"	"DL198_noE"
7.07788781956608	12.7689141318677	12.4323925328072	11.058645391661	9.88850983665743	11.7915415198911	0	11.2648542229634	"1226"	"PBS"	"DL198_noE"
0	0	0	0	0	2.04178135793146	0	1.147843560905	"1226"	"PBS"	"DL198_noE"
4.49816376736928	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	7.23072541303304	0	0	0	6.24021449014804	"1226"	"PBS"	"DL198_noE"
4.49816376736928	11.0987078322332	11.7332303247442	10.2730085700142	11.3326650506882	11.2009016714834	11.941472502337	10.9917746346883	"1226"	"PBS"	"DL198_noE"
0	0	0	7.41901423182148	0	0	0	6.42850228090558	"1226"	"PBS"	"DL198_noE"
11.855067086817	0	10.4860619475354	0	0	4.50981815810917	0	3.52748379176719	"1226"	"PBS"	"DL198_noE"
0	0	0	5.16775453382406	0	0	0	4.17744314640576	"1226"	"PBS"	"DL198_noE"
0	11.3757110413506	8.58717422848285	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	2.95125490771701	0	0	0	1.97735464387518	"1226"	"PBS"	"DL198_noE"
0	0	0	9.83933115056588	8.78621640929545	6.71613984011811	0	9.09829895489165	"1226"	"PBS"	"DL198_noE"
11.677440811723	0	11.0979909838907	0	0	5.95662282467252	0	4.97358715512696	"1226"	"PBS"	"DL198_noE"
7.03637248549081	0	10.4078546275334	9.09270423624996	9.42290578979295	10.4230875282279	0	9.8538127702875	"1226"	"PBS"	"DL198_noE"
0	0	8.11042009208748	0	0	7.56801316751255	0	6.58493797541158	"1226"	"PBS"	"DL198_noE"
5.36945699251849	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	0	5.3807758048207	0	0	4.01245538690379	"1226"	"PBS"	"DL198_noE"
4.11693787986443	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	8.50622096249043	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	3.41959376579722	0	0	0	2.43570015616005	"1226"	"PBS"	"DL198_noE"
0	0	8.89432477786719	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
6.31390019621742	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	0	0	6.9300662256691	0	5.94699526836515	"1226"	"PBS"	"DL198_noE"
0	0	0	3.13274274543825	0	0	0	2.15388105013828	"1226"	"PBS"	"DL198_noE"
0	0	7.92457372207309	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	4.22966437166266	0	0	0	3.24047177530982	"1226"	"PBS"	"DL198_noE"
0	0	0	2.04897401205685	0	0	0	1.147843560905	"1226"	"PBS"	"DL198_noE"
5.19121804859941	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	0	0	7.83443351293718	0	6.85135764332808	"1226"	"PBS"	"DL198_noE"
4.82758319260437	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	5.34643656871445	0	0	0	4.35606425436252	"1226"	"PBS"	"DL198_noE"
7.18139806287202	0	0	0	0	6.82470593434211	0	5.84163635510429	"1226"	"PBS"	"DL198_noE"
4.86206509724423	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
4.94340175498973	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	3.28638971071194	0	0	0	2.30448858242708	"1226"	"PBS"	"DL198_noE"
0	0	0	10.488715174672	9.29072423062253	7.1605895310239	10.660835283733	9.7156541592997	"1226"	"PBS"	"DL198_noE"
3.67548176668643	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
4.97417037919823	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	3.64235195671123	0	0	0	2.65609488594189	"1226"	"PBS"	"DL198_noE"
0	0	0	2.95125490771701	0	0	0	1.97735464387518	"1226"	"PBS"	"DL198_noE"
0	0	0	5.49798052983234	0	8.20687547199222	0	7.28782089165577	"1226"	"PBS"	"DL198_noE"
8.34974316694863	0	0	0	0	0	10.4889992250227	0	"1226"	"PBS"	"DL198_noE"
2.40213419675835	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	9.39137718353864	0	7.53215277120423	0	8.5466557646763	"1226"	"PBS"	"DL198_noE"
0	0	0	0	0	0	2.28150638746936	0	"1226"	"PBS"	"DL198_noE"
0	9.75296820152369	11.2639256205603	0	10.7511540844584	9.98301768532587	0	9.90256747635092	"1226"	"PBS"	"DL198_noE"
0	0	0	5.29034979751123	0	0	0	4.29999432142505	"1226"	"PBS"	"DL198_noE"
0	0	0	0	3.10549658065129	0	0	1.76462629440444	"1226"	"PBS"	"DL198_noE"
5.761211477082	0	9.01182213610624	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	4.22966437166266	0	0	0	3.24047177530982	"1226"	"PBS"	"DL198_noE"
10.5034915325608	0	9.93369723375361	13.1811875795163	11.5364833531924	9.82084846813662	0	12.3453368384325	"1226"	"PBS"	"DL198_noE"
0	0	0	3.41959376579722	0	0	0	2.43570015616005	"1226"	"PBS"	"DL198_noE"
4.65575922133815	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
5.38965884114831	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	2.95125490771701	0	0	0	1.97735464387518	"1226"	"PBS"	"DL198_noE"
0	0	0	0	2.81936894580644	0	0	1.4984143841104	"1226"	"PBS"	"DL198_noE"
0	0	0	7.70898186126777	0	0	0	6.71846892103737	"1226"	"PBS"	"DL198_noE"
0	0	0	7.98547130773855	0	0	0	6.99495783281373	"1226"	"PBS"	"DL198_noE"
9.40367595275378	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
5.45731485392614	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	5.51348420436727	0	0	0	4.52307159951395	"1226"	"PBS"	"DL198_noE"
0	0	0	3.90443623268581	0	0	0	2.91644970568609	"1226"	"PBS"	"DL198_noE"
4.92765502475083	9.83954919277481	12.4078059358581	9.50359095134743	7.00546081255304	8.3730550274711	10.4653884387384	8.83633087986262	"1226"	"PBS"	"DL198_noE"
5.40946065976893	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
4.94340175498973	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	10.6512553554555	8.9025799934483	6.88847241133038	0	9.7940580235354	"1226"	"PBS"	"DL198_noE"
0	0	0	2.72964073646386	0	0	0	1.76462629440444	"1226"	"PBS"	"DL198_noE"
0	0	0	3.41959376579722	0	0	0	2.43570015616005	"1226"	"PBS"	"DL198_noE"
0	0	7.85527816078878	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
3.87594030818412	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	2.4452391921916	0	0	0	1.4984143841104	"1226"	"PBS"	"DL198_noE"
0	0	0	4.77313935079452	0	0	0	3.78307150185278	"1226"	"PBS"	"DL198_noE"
0	0	0	5.25113115706692	0	0	0	4.2607886283714	"1226"	"PBS"	"DL198_noE"
5.84072208367629	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	11.5583773697993	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	2.04897401205685	0	0	0	1.147843560905	"1226"	"PBS"	"DL198_noE"
0	0	0	5.54378859777794	0	0	0	4.55337001925899	"1226"	"PBS"	"DL198_noE"
4.39553783763425	0	0	0	0	2.04178135793146	4.41123457945131	1.147843560905	"1226"	"PBS"	"DL198_noE"
14.2755853028938	11.8446178149826	11.0110215308656	12.5734027335013	11.8035852320083	13.4387019252446	14.1205347873817	12.8941211120305	"1226"	"PBS"	"DL198_noE"
0	0	0	2.95125490771701	0	0	0	1.97735464387518	"1226"	"PBS"	"DL198_noE"
0	0	0	8.09949546035014	0	0	0	7.10898183777043	"1226"	"PBS"	"DL198_noE"
0	0	0	2.4452391921916	0	0	0	1.4984143841104	"1226"	"PBS"	"DL198_noE"
0	1.71630510440535	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	9.03165033940138	0	0	0	8.04113622972426	"1226"	"PBS"	"DL198_noE"
0	0	0	2.04897401205685	0	0	0	1.147843560905	"1226"	"PBS"	"DL198_noE"
3.61840104157221	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
6.96861760546767	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	4.5580663867259	0	0	0	3.56823816990818	"1226"	"PBS"	"DL198_noE"
0	0	0	0	0	4.62757579868395	0	3.64508578781716	"1226"	"PBS"	"DL198_noE"
5.73323819501802	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	3.13274274543825	0	0	0	2.15388105013828	"1226"	"PBS"	"DL198_noE"
0	11.2769951366088	9.16024213740429	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
4.18589653799632	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
8.24955063385463	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	2.4452391921916	0	0	0	1.4984143841104	"1226"	"PBS"	"DL198_noE"
5.83433239424626	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	7.64027584781531	10.8017349780426	4.80830202838824	5.5060470812673	0	9.8179579426043	"1226"	"PBS"	"DL198_noE"
3.72948322584831	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	3.41959376579722	0	0	0	2.43570015616005	"1226"	"PBS"	"DL198_noE"
0	0	0	2.72964073646386	0	0	0	1.76462629440444	"1226"	"PBS"	"DL198_noE"
3.18407988765376	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	4.5972788110154	0	0	0	3.60739890604329	"1226"	"PBS"	"DL198_noE"
0	0	0	9.0845163001735	0	0	0	8.09400218153137	"1226"	"PBS"	"DL198_noE"
0	0	0	8.40725272726286	0	0	0	7.41673883972593	"1226"	"PBS"	"DL198_noE"
0	0	0	8.39439357151292	0	0	0	7.40387969209093	"1226"	"PBS"	"DL198_noE"
0	0	0	2.95125490771701	0	0	0	1.97735464387518	"1226"	"PBS"	"DL198_noE"
0	0	9.82731335168744	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	2.04897401205685	0	0	0	1.147843560905	"1226"	"PBS"	"DL198_noE"
0	0	0	4.67137278964659	0	0	0	3.68140560199648	"1226"	"PBS"	"DL198_noE"
3.42458605447382	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	2.95125490771701	0	0	0	1.97735464387518	"1226"	"PBS"	"DL198_noE"
0	0	0	3.13274274543825	0	0	0	2.15388105013828	"1226"	"PBS"	"DL198_noE"
5.14121088594531	0	10.278206186861	10.0278714638343	13.0850579696036	8.52307267988003	0	11.7970707483487	"1226"	"PBS"	"DL198_noE"
0	0	0	2.4452391921916	0	0	0	1.4984143841104	"1226"	"PBS"	"DL198_noE"
0	0	0	2.4452391921916	0	0	0	1.4984143841104	"1226"	"PBS"	"DL198_noE"
4.08059026103911	0	0	0	0	0	0	0	"1226"	"PBS"	"DL198_noE"
0	0	0	3.82446399514057	0	0	0	2.8369137338056	"1226"	"PBS"	"DL198_noE"
0	0	0	8.03364284077108	8.31842313761693	0	0	7.69069841749662	"1226"	"PBS"	"DL198_noE"
0	0	5.49242843482837	6.52342132166368	1.88774086050503	4.64233520761948	0	5.67925604099344	"1225"	"PBS"	"DL198_noE"
0	6.49734242771401	0	0	0	0	8.13835408513077	0	"1225"	"PBS"	"DL198_noE"
0	0	6.54761332889457	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	7.28114217805721	0	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	9.20854839169079	8.31460708444131	0	0	0	6.70997009368681	0	"1225"	"PBS"	"DL198_noE"
0	0	0	5.99927423956325	0	0	0	5.02025262383057	"1225"	"PBS"	"DL198_noE"
0	0	0	4.56307209485874	0	4.83336096276044	0	4.36315612669899	"1225"	"PBS"	"DL198_noE"
0	0	0	5.37675984334927	0	0	0	4.39783081168723	"1225"	"PBS"	"DL198_noE"
0	0	7.3351378163464	4.45488479214511	0	3.49049267597372	0	3.77102065367471	"1225"	"PBS"	"DL198_noE"
0	0	0	5.78221307924423	0	0	0	4.80321181723312	"1225"	"PBS"	"DL198_noE"
11.5408901858427	0	0	0	0	0	5.9167452267529	0	"1225"	"PBS"	"DL198_noE"
4.32640713428913	0	6.91481182989162	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
5.08004297141972	0	0	0	0	0	7.90837050289997	0	"1225"	"PBS"	"DL198_noE"
0	0	0	3.53930229227061	0	0	0	2.56533013116678	"1225"	"PBS"	"DL198_noE"
0	6.96414613738962	0	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	0	0	3.60818659088598	0	4.91673284050731	0	4.0950073155224	"1225"	"PBS"	"DL198_noE"
8.36488819495704	9.86312465273244	10.6550101883538	9.77342978438188	11.2025336537055	11.7713290298421	9.54845901469695	11.1755460062738	"1225"	"PBS"	"DL198_noE"
0	0	0	0	0	0	6.07339708475055	0	"1225"	"PBS"	"DL198_noE"
0	0	0	4.74962417121264	0	0	0	3.77102065367471	"1225"	"PBS"	"DL198_noE"
8.84756808091903	10.1796285947184	8.09510125663064	0	0	3.71330179101658	8.32468363677526	2.63356454749534	"1225"	"PBS"	"DL198_noE"
0	2.50040521539107	0	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	7.24032022385074	7.84565256072271	4.56307209485874	0	4.30067694667002	0	4.11026644718875	"1225"	"PBS"	"DL198_noE"
0	0	0	0	2.28051923322053	0	0	1.1293196481305	"1225"	"PBS"	"DL198_noE"
6.16546290396088	0	6.98553671883381	0	2.96581788173755	4.58827858689837	7.04606360303877	3.65867635356113	"1225"	"PBS"	"DL198_noE"
0	0	0	5.69520350764321	7.57992979891654	5.92464427654972	0	6.68307367156306	"1225"	"PBS"	"DL198_noE"
0	0	0	0	0	0	8.43989024480868	0	"1225"	"PBS"	"DL198_noE"
7.94388455507837	0	7.69072499610623	9.25666082119796	9.29109700861345	8.61402277797102	10.9587661482699	9.09381150714095	"1225"	"PBS"	"DL198_noE"
0	10.007031825427	8.67576174437913	3.73318716471222	3.36980912361927	8.06770446873101	0	7.00540771385285	"1225"	"PBS"	"DL198_noE"
0	2.50040521539107	0	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	0	0	4.42590531580165	0	3.30857941976016	0	3.70513741871723	"1225"	"PBS"	"DL198_noE"
0	0	0	0	3.47494504055895	0	0	2.23445369042338	"1225"	"PBS"	"DL198_noE"
4.54948782216637	0	0	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	8.7358732526668	8.36019902053617	0	0	3.77776827156307	0	2.69748104635576	"1225"	"PBS"	"DL198_noE"
6.82835243513166	0	0	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
12.9900121043652	8.649356982593	8.44456064198936	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	7.61642299777416	8.69945287314552	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
9.81033761868212	11.4816214819931	11.699619716055	8.40213991968706	9.33790107405092	10.2646435201389	11.2949900756723	9.5908256433633	"1225"	"PBS"	"DL198_noE"
0	0	0	0	0	0	1.89647347110247	0	"1225"	"PBS"	"DL198_noE"
7.62052518888334	0	0	0	0	0	6.77152781463919	0	"1225"	"PBS"	"DL198_noE"
0	0	6.10919061876492	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	8.24113036078166	0	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	0	5.961195505738	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	9.21940364220156	7.78216973155499	2.29588267874689	3.25233982962844	7.30544245313482	4.93400930281031	6.24291161711189	"1225"	"PBS"	"DL198_noE"
5.39669443107807	0	0	0	0	4.76592883019092	0	3.68217634901232	"1225"	"PBS"	"DL198_noE"
0	0	7.07401530869831	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
7.56327588271464	7.40040549831807	0	5.67009816856032	3.94436448553645	2.11784405490199	0	4.8403859983518	"1225"	"PBS"	"DL198_noE"
0	0	0	6.51980469685142	0	5.71419729049532	0	5.8787751203594	"1225"	"PBS"	"DL198_noE"
0	0	6.88359687406084	5.9808124081679	7.13498072556274	4.61567204603029	7.32329395117726	6.29537082052955	"1225"	"PBS"	"DL198_noE"
0	7.63062441309348	0	4.23181719482786	0	3.83833317610318	0	3.72758369927133	"1225"	"PBS"	"DL198_noE"
5.11850638788883	10.1914068636936	8.99779222758745	0	2.28051923322053	4.04948254439224	8.44550298119248	3.10042618777037	"1225"	"PBS"	"DL198_noE"
0	8.2872732033909	8.86979823087174	4.03520857622804	2.28051923322053	0	0	3.18016941226299	"1225"	"PBS"	"DL198_noE"
0	0	0	4.2668942162592	0	0	0	3.28902993951084	"1225"	"PBS"	"DL198_noE"
0	12.0472821210695	10.3014824325356	8.40269133955179	5.79638279311399	7.54712844595219	0	7.78744826978342	"1225"	"PBS"	"DL198_noE"
0	0	0	0	0	6.62505883291715	0	5.54075885738299	"1225"	"PBS"	"DL198_noE"
0	7.20677783876097	7.06591811017347	5.78221307924423	0	5.84885160644259	4.64636751882715	5.47718814051285	"1225"	"PBS"	"DL198_noE"
0	6.6711110355804	7.43270398486791	0	3.11926552710954	6.78848265879094	0	5.72548820537063	"1225"	"PBS"	"DL198_noE"
0	6.05470155148288	0	7.11401041899164	5.62576103100029	7.81919926587773	7.6858254117457	7.23156150502957	"1225"	"PBS"	"DL198_noE"
0	7.09481281387063	0	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	7.71292432040974	7.26769659697717	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	7.18866142154494	6.83614737882367	7.13185031391683	5.4480853953853	5.93191693272366	7.03847344537185	6.49820622349277	"1225"	"PBS"	"DL198_noE"
0	0	8.1251464296357	0	0	2.61941471358948	0	1.57369491070386	"1225"	"PBS"	"DL198_noE"
9.2222048798933	9.44790708023366	9.33774987812551	7.08355125308773	8.19159153217346	9.50977682273553	0	8.70664650298309	"1225"	"PBS"	"DL198_noE"
7.81386253507829	10.1059868002173	11.5701211774821	8.03110027479843	5.103263309066	5.74086497237897	0	7.17593445644425	"1225"	"PBS"	"DL198_noE"
0	0	5.82327447169266	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
4.36721543955943	0	0	5.01031999622484	6.64786598073585	8.90899106741478	9.39536556916183	7.92970580346863	"1225"	"PBS"	"DL198_noE"
0	7.37796627926277	0	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	0	0	0	3.36980912361927	0	0	2.13174037329626	"1225"	"PBS"	"DL198_noE"
0	9.01809295158591	8.35012054888333	0	0	0	0	0	"1225"	"PBS"	"DL198_noE"
0	8.42483362572036	8.67657409206133	0	5.47548338155472	6.38455640797941	6.72831917883766	5.59367971272635	"1225"	"PBS"	"DL198_noE"
